22	7	0.3	0.34	0.73	0.01	0.02	0.39	0.45	0.3	0.59	0.02	1	0.11	0.38	0.31	0.58	0.42	0.47	0.15	0.22	0.26	0.12	0.2	0.3	0.2	0.03	0.4	0.5	0.26	0.48	0.29	0.29	0.46	0.36	0.38	0.72	0.31	0.69	0.74	0.37	0.37	0.37	0.37	0.24	0.66	0.42	0.01	0.41	0.69	0.57	0.54	0.06	0.04	0.03	0.97	0.01	0.2	0.17	0.31	0.27	0.39	0.18	0.64	0	0.03	0.57	0.46	0.13	0.42	0.45	0.39	0.07	0.15	0.15	0.18	0.57	0.2	0	0	0.02	0.8	0.55	0.8	0.8	0.16	0	0.25
41	7	0.44	0.02	0.91	0.17	0.06	0.43	0.48	0.3	0.3	0.11	1	0.33	0.33	0.44	0.36	0.22	0.43	0.34	0.29	0.28	0.29	0.19	0.29	0.28	0.05	0.17	0.27	0.24	0.24	0.64	0.35	0.32	0.42	0.32	0.56	0.35	0.61	0.61	0.47	0.65	0.68	0.7	0.63	0.52	0.59	0.02	0.17	0.47	0.5	0.47	0.14	0.15	0.12	0.89	0.09	0.19	0.18	0.47	0.55	0.38	0.13	0.45	0.5	0.07	0.83	0.49	0.14	0.73	0.15	0.09	0.13	0.32	0.35	0.31	0.48	0.41	0.01	0	0.15	0.51	0.43	0.6	0.63	0.26	0.32	0.14
40	7	0.37	0.07	0.74	0.05	0.03	0.52	0.52	0.42	0.57	0	0	0.12	0.33	0.36	0.67	0.53	0.53	0.17	0.18	0.19	0.18	0.1	0.32	0.23	0.05	0.4	0.53	0.21	0.61	0.26	0.32	0.48	0.45	0.4	0.6	0.35	0.56	0.61	0.4	0.54	0.53	0.55	0.48	0.48	0.46	0.01	0.16	0.35	0.35	0.38	0.03	0.02	0.02	0.95	0.02	0.21	0.18	0.34	0.32	0.39	0.12	0.57	0	0.08	0.48	0.57	0.21	0.42	0.68	0.32	0.06	0.14	0.14	0.16	0.6	0.34	0	0.02	0.03	0.73	0.5	0.61	0.75	0.05	0.01	0.18
9	7	0.59	0.02	0.96	0.1	0.03	0.34	0.34	0.23	0.51	0.05	1	0.81	0.18	0.85	0.6	0.09	0.62	0.77	0.68	0.65	1	0.17	0.37	0.65	0.01	0.26	0.26	0.58	0.24	0.54	0.47	0.49	0.14	0.7	0.08	0.32	0.13	0.11	0.56	0.94	0.92	0.96	0.84	0.29	0.43	0	0.05	0.16	0.18	0.2	0.09	0.1	0.1	0.76	0.07	0.2	0.23	0.64	0.63	0.43	0.02	0.12	0.5	0.01	0.94	0.95	0.09	0.46	0.01	0.13	0.64	0.62	1	0.82	0.28	0.55	0	0	0.28	0.59	0.88	0.85	0.76	0.11	0.08	0.03
34	7	0.4	0.11	0.85	0.19	0.1	0.26	0.37	0.2	0.51	0.03	1	0.9	0.31	0.87	0.52	0.08	0.49	1	1	1	0.55	0	0.68	0.78	0	0.16	0.16	0.88	0.14	0.56	0.25	0.55	0.14	0.86	0.23	0.41	0.26	0.25	0.42	0.86	0.88	0.88	0.7	0.26	0.23	0	0.08	0.54	0.56	0.53	0.56	0.44	0.36	0.77	0.16	0.18	0.18	0.42	0.51	0.26	0.05	0.34	0.5	0.01	0.87	0.62	0.17	0.15	0.04	0.2	1	0.8	0.97	0.79	0.34	0.41	0	0	0.4	0.42	0.67	0.55	0.48	0.27	0.87	0.04
9	7	0.55	0.01	0.96	0.1	0.03	0.39	0.4	0.25	0.24	0.02	0.73	0.8	0.4	0.77	0.31	0.06	0.37	0.75	0.66	0.64	0.59	0.14	0.43	0.56	0	0.1	0.14	0.67	0.22	0.72	0.55	0.41	0.18	0.67	0.23	0.35	0.28	0.27	0.56	0.91	0.92	0.95	0.81	0.41	0.5	0	0.04	0.29	0.33	0.37	0.14	0.13	0.14	0.83	0.04	0.18	0.21	0.6	0.62	0.31	0.03	0.22	0.5	0.02	0.69	0.88	0.11	0.63	0.02	0.06	0.63	0.78	0.91	0.85	0.39	0.65	0	0	0.21	0.32	0.59	0.64	0.42	0.06	0.11	0.02
19	7	0.33	0	0.99	0.02	0.01	0.35	0.38	0.22	0.58	0	0	0.21	0.43	0.58	0.66	0.31	0.38	0.26	0.24	0.23	0.01	0.78	0.03	0	0.01	0.28	0.28	0.23	0.19	0.45	0.34	0.65	0.55	0.29	0.48	0.22	0.45	0.48	0.38	0.67	0.72	0.76	0.52	0.71	0.74	0	0.06	0.22	0.18	0.55	0.01	0.02	0.03	0.97	0.02	0.16	0.14	0.33	0.37	0.24	0.05	0.54	0.5	0.01	0.83	0.62	0.15	0	0.27	0.24	0.04	0.14	0.13	0.13	0.28	0.15	0	0	0.03	0.87	0.59	0.71	0.81	0.12	0.01	0.05
48	7	0.6	0.17	0.64	0.05	0.41	0.57	0.59	0.43	0.41	0.02	1	0.11	0.36	0.25	0.49	0.46	0.52	0.13	0.14	0.18	0.14	0.14	0.08	0.17	0.03	0.66	0.66	0.19	0.58	0.28	0.4	0.6	0.61	0.29	0.48	0.41	0.59	0.57	0.58	0.54	0.51	0.5	0.61	0.4	0.43	0	0.13	0.49	0.46	0.62	0.2	0.17	0.18	0.67	0.19	0.36	0.33	0.51	0.48	0.57	0.33	0.53	0.5	0.02	0.6	0.47	0.24	0.58	0.92	0.31	0.08	0.12	0.14	0.11	0.5	0.42	0	0	0.16	0.73	0.44	0.56	0.76	0.1	0.01	0.12
42	7	0.44	0.03	0.9	0.31	0.01	0.21	0.33	0.14	0.42	0.02	0.8	0.67	0.62	0.79	0.45	0.05	0.58	0.64	0.56	0.55	0.68	0.48	0.32	1	0	0.12	0.19	0.58	0.12	0.72	0.67	0.35	0.23	0.64	0.25	0.21	0.24	0.25	0.42	0.94	0.94	0.92	0.83	0.53	0.52	0	0.02	0.14	0.23	0.3	0.05	0.06	0.1	0.87	0.1	0.11	0.13	0.48	0.46	0.46	0.03	0.27	0.5	0.01	0.81	0.93	0.06	0.94	0.01	0.24	0.43	0.67	0.8	0.81	0.37	0.65	0	0	0.2	0.77	0.37	0.45	0.65	0.09	0.15	0.02
6	7	0.64	0.27	0.52	0.66	0.24	0.45	0.58	0.36	0.18	0.12	1	0.42	0.16	0.39	0.23	0.44	0.64	0.38	0.29	0.32	0.31	0.22	0.25	0.36	0.05	0.16	0.26	0.23	0.37	0.62	0.28	0.32	0.39	0.32	0.52	0.42	0.62	0.6	0.6	0.63	0.64	0.64	0.61	0.44	0.44	0.04	0.28	0.33	0.39	0.45	0.22	0.23	0.27	0.7	0.14	0.35	0.35	0.64	0.62	0.65	0.29	0.39	0.5	0.05	0.88	0.46	0.13	0.71	0.13	0.1	0.33	0.46	0.55	0.46	0.53	0.66	0.05	0.01	0.34	0.41	0.29	0.36	0.47	0.18	0.08	0.39
12	7	0.33	0.43	0.63	0.1	0.02	0.4	0.44	0.28	0.57	0.05	1	0.17	0.1	0.38	0.59	0.45	0.64	0.19	0.24	0.29	0.16	0.08	0.22	0.2	0.06	0.42	0.51	0.26	0.51	0.33	0.14	0.46	0.31	0.4	0.71	0.36	0.73	0.76	0.39	0.4	0.39	0.31	0.44	0.55	0.52	0.03	0.32	0.23	0.24	0.46	0.06	0.04	0.07	0.92	0.06	0.23	0.19	0.33	0.33	0.37	0.16	0.54	0.5	0.1	0.51	0.49	0.15	0.54	0.52	0.24	0.09	0.19	0.22	0.21	0.49	0.33	0.03	0.06	0.08	0.43	0.5	0.6	0.49	0.19	0	0.39
49	8	0.78	0.01	0.93	0.03	0.03	0.84	0.79	0.69	0.25	0	0	0.19	1	0.46	0.39	0.17	0.47	0.22	0.13	0.12	0.05	0.07	0.19	0.26	0.02	0.1	0.17	0.43	0.35	0.5	0.17	0.52	0.34	0.35	0.23	0.51	0.22	0.23	0.81	0.81	0.83	0.84	0.75	0.33	0.43	0	0.09	0.32	0.26	0.24	0.01	0.01	0.01	0.91	0	0.85	0.84	0.77	0.81	0.66	0.27	0.39	0.5	0.01	0.74	0.56	0.08	0.69	0.35	0	0.12	0.18	0.19	0.18	0.59	0.39	0	0	0.01	0.75	0.49	0.37	0.55	0.1	0.01	0.04
35	8	0.54	0.15	0.68	0.03	0.56	0.49	0.49	0.29	0.33	0	0	0.18	0.47	0.35	0.46	0.45	0.32	0.18	0.17	0.2	0.2	0.15	0.32	0.17	0.06	0.55	0.59	0.2	0.49	0.34	0.1	0.27	0.45	0.33	0.51	0.27	0.56	0.56	0.62	0.59	0.58	0.59	0.61	0.08	0	0.02	0.27	0.2	0.34	0.43	0.08	0.07	0.14	0.56	0.24	0.39	0.38	0.58	0.56	0.59	0.41	0.49	0.5	0.11	0.27	0.59	0.48	0.52	0.95	0.36	0.07	0.17	0.18	0.16	0.42	0.2	0.01	0	0.18	0.34	0.51	0.68	0.52	0.13	0.01	0.54
34	8	0.39	0.04	0.76	0.29	0.76	0.3	0.46	0.26	0.5	0.08	1	0.36	0.07	0.45	0.53	0.31	0.36	0.39	0.36	0.36	0.46	0.28	0.3	0.47	0.04	0.63	0.62	0.28	0.5	0.51	0.47	0.22	0.53	0.38	0.45	0.46	0.5	0.5	0.53	0.61	0.62	0.59	0.57	0.45	0.43	0.03	0.32	0.3	0.35	0.42	0.68	0.72	0.85	0.01	0.95	0.36	0.31	0.42	0.59	0.37	0.34	0.8	0	0.12	0.55	0.25	0.14	0.23	0.12	0.59	0.41	0.41	0.56	0.4	0.35	0.75	0.01	0	1	0.37	0.65	0.71	0.63	0.78	1	0.12
22	8	0.55	1	0.13	0.05	0.01	0.65	0.62	0.52	0.42	0.09	1	0.08	0.18	0.26	0.54	0.79	0.36	0.1	0.17	0.4	0.11	0.04	0.23	1	0.17	0.49	0.55	0.38	0.83	0.21	0.19	0.75	0.32	0.48	0.54	0.7	0.62	0.62	0.67	0.1	0.05	0	0.03	0.42	0.42	0.18	1	0.73	0.81	0.73	0.05	0.06	0.05	0.93	0.03	0.58	0.48	0.5	0.46	0.55	0.39	0.53	0.5	0.13	0.52	0.4	0.6	0.5	0.61	0.4	0.11	0.1	0.14	0.13	0.73	0.52	0.01	0	0.04	0.83	0.54	0.73	0.77	0.17	0.21	0.81
34	8	0.53	0.04	0.88	0.36	0.03	0.3	0.27	0.16	0.51	0.02	1	0.89	0.2	0.84	0.56	0.03	0.61	0.86	0.78	0.77	0.59	0	0.53	0.85	0	0.05	0.07	0.88	0.07	0.57	0.32	0.58	0.06	0.91	0.07	0.28	0.17	0.13	0.49	0.97	0.97	0.98	0.72	0.26	0.36	0	0.05	0.59	0.54	0.5	0.14	0.35	0.24	0.81	0.07	0.13	0.16	0.59	0.57	0.43	0.02	0.08	0.5	0	0.92	0.93	0	0.23	0.01	0.06	0.64	0.98	1	1	0.65	0.58	0	0	0.28	0.4	0.89	0.77	0.69	0.33	0.76	0.03
22	8	0.42	0.87	0.3	0.03	0.02	0.45	0.47	0.3	0.43	0.31	1	0.17	0.17	0.31	0.5	0.53	0.45	0.19	0.22	0.38	0.14	0.2	0.25	0.34	0.45	0.34	0.44	0.31	0.79	0.34	0.27	0.59	0.37	0.42	0.68	0.45	0.71	0.73	0.54	0.29	0.24	0.29	0.25	0.57	0.54	0.39	0.83	0.45	0.47	0.45	0.03	0.03	0.02	0.97	0.03	0.37	0.32	0.44	0.45	0.46	0.23	0.5	0.5	0.63	0.43	0.52	1	0.52	0.39	0.44	0.1	0.18	0.2	0.2	0.59	0.42	0.07	0.03	0.03	0.77	0.62	0.81	0.78	0.17	0.19	0.53
45	8	0.26	0.35	0.71	0.04	0.01	0.34	0.52	0.37	0.52	0.02	1	0.19	0.11	0.39	0.54	0.28	0.49	0.23	0.23	0.26	0.17	0	0.36	0.4	0.01	0.38	0.5	0.24	0.22	0.58	0.2	0.3	0.36	0.32	0.7	0.44	0.67	0.71	0.3	0.41	0.41	0.5	0.31	0.58	0.7	0.01	0.29	0.42	0.41	0.35	0.03	0.03	0.02	0.97	0.01	0.12	0.1	0.29	0.26	0.35	0.12	0.62	0	0.02	0.6	0.47	0.09	0.42	0.44	0.21	0.09	0.21	0.19	0.23	0.45	0.2	0	0	0.03	0.75	0.56	0.54	0.76	0.18	0.07	0.78
6	9	0.53	0.03	0.78	0.77	0.06	0.3	0.2	0.13	0.47	0.02	1	1	0.55	1	0.47	0.07	0.53	1	1	1	0.69	0.08	0.64	1	0	0.01	0.03	1	0.02	0.57	0.13	0.96	0.03	1	0.21	0.25	0.34	0.3	0.5	0.86	0.9	0.93	0.73	0.58	0.44	0	0.18	0.09	0.1	0.16	0.1	0.07	0.09	0.74	0.1	0.19	0.21	0.58	0.56	0.52	0.04	0.09	1	0	0.93	0.92	0.08	0	0	0.17	1	1	1	1	0.27	0.56	0	0	0.34	0.53	0.79	0.83	0.85	0.53	0.51	0.06
12	9	0.44	0.18	0.75	0.14	0.27	0.45	0.63	0.41	0.26	0.05	1	0.26	0.29	0.27	0.29	0.21	0.32	0.25	0.23	0.25	0.17	0.15	0.24	0.27	0.03	0.27	0.41	0.2	0.33	0.7	0.09	0.1	0.31	0.26	0.66	0.45	0.66	0.68	0.45	0.53	0.53	0.56	0.63	0.67	0.71	0.02	0.29	0.49	0.48	0.59	0.17	0.25	0.25	0.7	0.24	0.24	0.22	0.47	0.52	0.47	0.31	0.68	0	0.12	0.28	0.32	0.05	0.88	0.55	0.31	0.13	0.39	0.4	0.42	0.56	0.51	0	0	0.24	0.16	0.17	0.07	0	0.2	0.02	0.5
34	9	0.56	0.06	0.87	0.33	0.06	0.44	0.44	0.27	0.17	0.03	0.79	0.87	0.24	0.8	0.26	0.08	0.31	0.88	0.74	0.73	0.56	0.1	0.6	0.61	0	0.1	0.12	0.79	0.16	0.72	0.45	0.48	0.14	0.81	0.23	0.36	0.25	0.25	0.61	0.91	0.93	0.94	0.84	0.29	0.43	0	0.05	0.31	0.42	0.44	0.2	0.18	0.21	0.8	0.08	0.2	0.21	0.62	0.77	0.21	0.06	0.3	0.5	0.01	0.85	0.66	0.05	0.67	0.03	0.13	0.73	0.67	0.68	0.64	0.37	0.62	0	0	0.27	0.51	0.61	0.65	0.57	0.08	0.11	0.02
12	9	0.33	0.49	0.56	0.08	0.28	0.37	0.5	0.33	0.47	0.44	1	0.18	0.14	0.34	0.52	0.45	0.43	0.2	0.28	0.35	0.18	0.18	0.23	0.36	0.48	0.39	0.51	0.29	0.41	0.46	0.2	0.41	0.38	0.39	0.84	0.52	0.8	0.85	0.41	0.31	0.28	0.32	0.3	0.57	0.56	0.35	0.59	0.27	0.32	0.43	0.12	0.13	0.18	0.7	0.2	0.26	0.2	0.32	0.35	0.32	0.28	0.67	0	0.79	0.52	0.45	0.41	0.5	0.6	0.41	0.12	0.26	0.29	0.27	0.54	0.49	0.25	0.32	0.23	0.42	0.48	0.64	0.55	0.21	0.18	1
6	9	0.4	0.03	0.76	0.4	0.37	0.33	0.65	0.41	0.24	0.15	1	0.47	0.24	0.46	0.24	0.19	0.26	0.46	0.47	0.49	0.46	0.21	0.34	0.31	0.08	0.25	0.27	0.44	0.22	0.78	0.43	0.31	0.26	0.49	0.68	0.71	0.77	0.75	0.46	0.55	0.56	0.72	0.48	0.61	0.58	0.04	0.25	0.62	0.65	0.7	0.78	0.82	0.78	0.55	0.52	0.47	0.35	0.41	0.42	0.44	0.45	0.7	0	0.11	0.8	0.25	0.05	0.6	0.1	0.29	0.67	0.77	0.9	0.76	0.62	0.65	0.13	0.06	0.64	0.39	0.31	0.56	0.54	0.52	0.17	0.19
8	9	0.45	0.02	0.86	0.23	0.21	0.39	0.53	0.29	0.11	0.12	1	0.41	0.26	0.5	0.16	0.14	0.23	0.41	0.35	0.35	0.39	0.19	0.33	0.39	0.04	0.1	0.18	0.38	0.22	0.83	0.37	0.3	0.34	0.45	0.6	0.35	0.65	0.65	0.52	0.69	0.71	0.77	0.58	0.67	0.74	0.02	0.14	0.42	0.44	0.53	0.13	0.11	0.11	0.85	0.11	0.2	0.19	0.5	0.58	0.36	0.12	0.44	0.5	0.11	0.73	0.58	0.03	0.81	0.1	0.07	0.16	0.36	0.41	0.35	0.37	0.57	0.01	0	0.12	0.46	0.4	0.39	0.61	0.23	0.19	0.13
6	9	0.48	0.02	0.91	0.07	0.16	0.38	0.41	0.23	0.35	0	0	0.39	0.32	0.51	0.4	0.38	0.55	0.38	0.33	0.32	0.23	0.21	0.34	0.43	0.02	0.11	0.22	0.32	0.21	0.62	0.15	0.57	0.27	0.39	0.57	0.29	0.59	0.61	0.49	0.65	0.68	0.69	0.58	0.53	0.6	0	0.1	0.19	0.27	0.26	0.03	0.04	0.05	0.93	0.06	0.26	0.25	0.51	0.54	0.46	0.22	0.5	0.5	0.02	0.84	0.56	0.08	0.77	0.13	0.25	0.56	0.43	0.48	0.42	0.62	0.84	0	0	0.1	0.65	0.36	0.58	0.84	0.08	0.01	0.14
6	9	0.92	0.06	0.33	0.76	0.89	0.5	0.59	0.39	0.26	0.15	1	0.44	0.06	0.27	0.36	0.52	0.38	0.39	0.22	0.27	0.31	0.25	0.27	0.31	0.08	0.56	0.62	0.14	0.41	0.49	0.65	0.22	0.65	0.22	0.45	0.55	0.51	0.49	0.95	0.65	0.52	0.73	0.67	0.47	0.41	0.07	0.32	0.41	0.49	0.55	0.69	0.72	0.79	0.17	0.7	0.99	1	0.95	0.92	0.94	1	0.56	0	0.05	0.89	0.58	0.31	0.38	0.18	0.18	0.37	0.63	0.73	0.64	0.61	0.63	0.05	0	0.84	0.48	0.6	0.81	0.72	0.81	0.13	0.48
48	10	0.54	0.03	0.87	0.09	0.23	0.42	0.44	0.26	0.23	0.03	1	0.51	0.4	0.51	0.25	0.07	0.24	0.5	0.42	0.42	0.38	0.29	0.45	0.41	0.01	0.18	0.24	0.35	0.14	0.73	0.4	0.36	0.23	0.48	0.43	0.25	0.46	0.47	0.51	0.75	0.77	0.86	0.66	0.51	0.62	0	0.12	0.39	0.37	0.52	0.1	0.08	0.09	0.82	0.1	0.17	0.19	0.58	0.63	0.45	0.18	0.29	0.5	0.01	0.89	0.65	0.19	0.77	0.14	0.31	0.15	0.3	0.33	0.34	0.3	0.42	0	0	0.1	0.71	0.51	0.49	0.81	0.08	0.04	0.08
48	10	0.46	0.07	0.91	0.04	0.08	0.4	0.42	0.25	0.28	0.02	1	0.54	0.53	0.58	0.29	0.07	0.38	0.55	0.53	0.54	0.15	0.24	0.04	0.33	0.01	0.2	0.22	0.6	0.25	0.62	0.36	0.43	0.14	0.72	0.39	0.23	0.4	0.41	0.44	0.8	0.8	0.86	0.81	0.35	0.4	0	0.06	0.2	0.37	0.51	0.01	0.03	0.07	0.91	0.06	0.15	0.16	0.48	0.5	0.43	0.14	0.38	0.5	0.02	0.55	0.63	0.1	0.85	0.27	0.09	0.29	0.39	0.5	0.43	0.38	0.6	0	0	0.08	0.56	0.33	0.19	0.59	0.06	0.03	0.16
54	10	0.28	0.03	0.97	0.02	0	0.35	0.39	0.26	0.65	0.05	1	0.15	0.14	0.39	0.73	0.45	0.67	0.19	0.21	0.2	0.23	0.09	0.35	0.62	0.06	0.47	0.54	0.19	0.52	0.26	0.44	0.43	0.52	0.33	0.6	0.31	0.61	0.64	0.33	0.48	0.51	0.5	0.59	0.33	0.37	0.02	0.21	0.25	0.22	0.19	0.02	0.01	0.01	0.98	0.03	0.13	0.12	0.29	0.31	0.29	0.04	0.53	0.5	0.1	0.52	0.55	0.26	0.25	0.56	0.18	0.06	0.15	0.14	0.17	0.53	0.14	0	0	0.02	0.85	0.62	0.81	0.76	0.25	0.05	0.09
45	10	0.42	0.81	0.35	0.05	0.01	0.57	0.65	0.55	0.41	0.13	1	0.22	0.22	0.37	0.46	0.4	0.48	0.27	0.31	0.46	0.2	0.2	0.21	0.38	0.15	0.32	0.4	0.47	0.3	0.46	0.15	0.64	0.24	0.51	0.49	0.74	0.54	0.54	0.49	0.32	0.29	0.4	0.32	0.65	0.64	0.14	0.85	0.48	0.46	0.48	0.09	0.07	0.06	0.93	0.04	0.31	0.24	0.36	0.44	0.34	0.19	0.59	0	0.19	0.57	0.35	0.68	0.52	0.3	0.34	0.25	0.27	0.29	0.29	0.62	0.5	0.1	0	0.07	0.67	0.42	0.59	0.53	0.15	0.33	0.53
28	10	0.46	1	0.08	0.03	0	0.48	0.48	0.28	0.53	0	0	0.07	0.43	0.2	0.65	1	0.26	0.11	0.19	0.45	0.14	0.1	0.2	0.23	0.06	0.74	0.73	0.29	0.77	0.23	0.38	0.53	0.53	0.45	0.64	0.55	0.63	0.67	0.65	0.13	0.09	0.06	0	0.8	0.57	0.06	1	0.71	0.58	0.49	0.04	0.03	0.02	0.97	0.03	0.52	0.43	0.48	0.42	0.56	0.45	0.65	0	0.03	0.71	0.36	1	0.44	0.89	0.42	0.08	0.02	0.05	0.07	0.85	0.43	0	0	0.01	0.95	0.58	0.86	0.88	0.17	0.02	0.2
6	10	0.55	0.19	0.59	0.22	0.43	0.38	0.51	0.29	0.38	0.06	1	0.28	0.1	0.31	0.48	0.57	0.64	0.26	0.22	0.23	0.27	0.16	0.24	0.29	0.05	0.29	0.43	0.15	0.67	0.31	0.23	0.24	0.45	0.28	0.56	0.32	0.63	0.62	0.59	0.59	0.58	0.67	0.51	0.19	0.11	0.03	0.3	0.51	0.51	0.56	0.36	0.36	0.33	0.66	0.25	0.43	0.41	0.59	0.55	0.63	0.39	0.52	0.5	0.07	0.64	0.52	0.16	0.92	0.27	0.11	0.21	0.39	0.43	0.39	0.69	0.77	0.01	0.24	0.33	0.46	0.15	0.22	0.56	0.08	0.01	0.36
25	10	0.53	0.01	0.95	0.19	0.02	0.38	0.45	0.29	0.29	0.05	1	0.7	0.32	0.7	0.34	0.16	0.48	0.67	0.57	0.56	0.55	0.09	0.48	0.42	0.01	0.08	0.14	0.61	0.31	0.73	0.63	0.45	0.18	0.71	0.23	0.42	0.3	0.27	0.54	0.83	0.84	0.86	0.75	0.5	0.68	0	0.05	0.29	0.36	0.41	0.11	0.11	0.12	0.87	0.05	0.2	0.22	0.58	0.6	0.35	0.04	0.33	0.5	0.02	0.91	0.81	0.19	0.54	0.01	0.03	0.43	0.66	0.78	0.63	0.34	0.39	0	0	0.17	0.75	0.78	0.83	0.75	0.12	0.07	0.15
34	10	0.16	0.02	0.98	0.01	0.03	0.06	0.05	0.03	1	0.05	0.89	0.19	0.12	0.72	1	0.15	1	0.2	0.3	0.28	0.31	0.16	0.5	0.39	0.01	0.47	0.68	0.09	0.47	0	0.19	0.41	0.35	0.28	0.12	0.05	0.08	0.1	0.06	0.81	0.78	0.9	0.74	0.58	0.68	0	0.04	0.01	0.02	0.03	0	0	0.01	0.79	0.1	0.07	0.08	0.17	0.14	0.32	0.02	0.85	0	0.12	0.52	0.96	0.04	0.83	0.05	0.24	0.21	0.54	0.6	0.64	1	0.7	0	0	0.23	0.59	0.64	0.48	0.75	0.07	0.11	0.04
5	10	0.59	0.33	0.69	0.14	0.04	0.49	0.69	0.45	0.15	0.05	1	0.22	0.21	0.34	0.25	0.21	0.56	0.21	0.18	0.19	0.18	0.13	0.16	0.28	0.03	0.19	0.28	0.18	0.38	0.65	0.28	0.3	0.46	0.31	0.46	0.31	0.52	0.51	0.55	0.7	0.71	0.73	0.63	0.57	0.6	0.01	0.24	0.51	0.48	0.47	0.11	0.1	0.08	0.92	0.03	0.19	0.21	0.58	0.52	0.64	0.19	0.44	0.5	0.05	0.61	0.34	0.07	0.67	0.47	0.25	0.08	0.21	0.22	0.24	0.41	0.41	0	0	0.09	0.4	0.26	0.35	0.11	0.12	0.03	0.34
